wwwsild1 28092     1  0 01:09 ?        00:02:23 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/R2CoreService/R2CoreService-R2CoreService.tra --innerProcess
wwwsild1 28093     1  0 01:09 ?        00:02:02 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/PatientDataSubscriptionManagementService/PatientDataSubscriptionManagementService-PatientDataSubscriptionMgmtProcArchive-FT.tra --innerProcess
wwwsild1 28094     1  0 01:09 ?        00:01:39 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/IncrementalPatientDataSubSrv/IncrementalPatientDataSubSrv-IncrementalPatientDataSubSrv.tra --innerProcess
wwwsild1 28095     1  0 01:09 ?        00:01:44 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/PatientDataReqResponsePub/PatientDataReqResponsePub-PatientDataReqResponseService-FT.tra --innerProcess
wwwsild1 28096     1  0 01:09 ?        00:01:52 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ZShipOrderJdeOutboundService-7/ZShipOrderJdeOutboundService-7-ZShipOrderJdeOutboundService.tra --innerProcess
wwwsild1 28097     1  1 01:09 ?        00:04:05 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/SAIS/SAIS-SAISProcess.tra --innerProcess
wwwsild1 28098     1  0 01:09 ?        00:02:06 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ProtocolStatusCharacteristicsJDEService/ProtocolStatusCharacteristicsJDEService-ProtocolStatusCharacteristicsJDEService.tra --innerProcess
wwwsild1 28099     1  0 01:09 ?        00:01:37 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ISS_StudyOptimizer/ISS_StudyOptimizer-StudyOptimizerProcessArchive.tra --innerProcess
wwwsild1 28179     1  0 01:09 ?        00:01:32 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ADI_MRL_SAMIDService/ADI_MRL_SAMIDService-ADI_MRL_SAMIDService.tra --innerProcess
wwwsild1 28190     1  0 01:09 ?        00:01:53 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/CDRDefineXMLServices/CDRDefineXMLServices-Process_Archive.tra --innerProcess
wwwsild1 28195     1  0 01:09 ?        00:02:27 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/HostedData_Provisioning-2/HostedData_Provisioning-2-Process_Archive.tra --innerProcess
wwwsild1 28196     1  1 01:09 ?        00:03:21 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/HostedData_Subscriber/HostedData_Subscriber-HostedDataSubscriber.tra --innerProcess
wwwsild1 28213     1  1 01:09 ?        00:03:50 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/EncodingServices-3-1/EncodingServices-3-1-EncodingServices.tra --innerProcess
wwwsild1 28217     1  0 01:09 ?        00:02:03 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/CDREvocDataSubService-1/CDREvocDataSubService-1-CDREvocDataSubService.tra --innerProcess
wwwsild1 28218     1  0 01:09 ?        00:01:36 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/FileCollectorSrv-1/FileCollectorSrv-1-FileCollectorProcArchive-FT.tra --innerProcess
wwwsild1 28219     1  0 01:09 ?        00:01:45 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/CDRStudyMetaDataDesignSubServ-2/CDRStudyMetaDataDesignSubServ-2-CDRStudyMetaDataDesignSubServ.tra --innerProcess
wwwsild1 28220     1  0 01:09 ?        00:01:52 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/CDRIncrementalPatientDataSubSrv-1/CDRIncrementalPatientDataSubSrv-1-CDRIncrementalPatientDataSubSrv.tra --innerProcess
wwwsild1 28223     1  1 01:09 ?        00:03:16 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/EncodingServices-1/EncodingServices-1-EncodingServices.tra --innerProcess
wwwsild1 28224     1  0 01:09 ?        00:01:42 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/IncrementalPatientDataPub-5/IncrementalPatientDataPub-5-IncrementalPatientDataPubProcArchive-FT.tra --innerProcess
wwwsild1 28225     1  0 01:09 ?        00:02:08 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/CSGSeRDRSubService/CSGSeRDRSubService-eRDRSubService.tra --innerProcess
wwwsild1 28230     1  0 01:09 ?        00:01:38 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/DefineXMLCanonical-1/DefineXMLCanonical-1-Process_Archive.tra --innerProcess
wwwsild1 28233     1  1 01:09 ?        00:03:22 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/EvocServices/EvocServices-EvocServices.tra --innerProcess
wwwsild1 28234     1  2 01:09 ?        00:07:32 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/G2DICPACUserProvisioning-3/G2DICPACUserProvisioning-3-Process_Archive.tra --innerProcess
wwwsild1 28236     1  0 01:09 ?        00:02:10 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ADI_ORIONSubscriberService-6/ADI_ORIONSubscriberService-6-ADI_ORIONSubscriberService.tra --innerProcess
wwwsild1 28240     1  0 01:09 ?        00:02:26 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/AutoEncoderTranslationService/AutoEncoderTranslationService-AutoencoderTranslationServiceProcess_Archive.tra --innerProcess
wwwsild1 28241     1  0 01:09 ?        00:02:32 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ADI_OrionPDSNotificationservice/ADI_OrionPDSNotificationservice-PDSProcessArchive.tra --innerProcess
wwwsild1 28246     1  0 01:09 ?        00:02:13 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/UmbrellaService/UmbrellaService-Process_Archive.tra --innerProcess
wwwsild1 28247     1  0 01:09 ?        00:01:49 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ClinicalTrialMetaData-1/ClinicalTrialMetaData-1-ClinicalTrialMetaData.tra --innerProcess
wwwsild1 28248     1  0 01:09 ?        00:01:30 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/DefineXMLCanonical/DefineXMLCanonical-Process_Archive.tra --innerProcess
wwwsild1 28251     1  0 01:09 ?        00:02:09 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/eRDRSubService-7/eRDRSubService-7-eRDRSubService.tra --innerProcess
wwwsild1 28252     1  0 01:09 ?        00:01:58 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ISS_CPub_Handler-3/ISS_CPub_Handler-3-CPubHandlerProcessArchive.tra --innerProcess
wwwsild1 28253     1  0 01:09 ?        00:02:09 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/PDAMStudyDesignMetadata/PDAMStudyDesignMetadata-Process_Archive.tra --innerProcess
wwwsild1 28256     1  1 01:09 ?        00:02:58 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ISS_PDAM-DDL_TRIALS-1/ISS_PDAM-DDL_TRIALS-1-ISS_PDAM-DDL_TRIALS.tra --innerProcess
wwwsild1 28259     1  0 01:09 ?        00:01:39 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/NonPreferredVendorPubHandler-2/NonPreferredVendorPubHandler-2-NonPreferredVendorPubHandler.tra --innerProcess
wwwsild1 28264     1  0 01:09 ?        00:01:37 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/HostedData_ErrorHandler/HostedData_ErrorHandler-HostedDataErrorHandler.tra --innerProcess
wwwsild1 28274     1  0 01:09 ?        00:01:43 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/IncrementalPatientDataPub-2/IncrementalPatientDataPub-2-IncrementalPatientDataPubProcArchive-FT.tra --innerProcess
wwwsild1 28275     1  0 01:09 ?        00:01:37 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/IncrementalPatientDataPub-2-1/IncrementalPatientDataPub-2-1-IncrementalPatientDataPubProcArchive-FT.tra --innerProcess
wwwsild1 28278     1  0 01:09 ?        00:01:47 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/eRDRPublisher-7/eRDRPublisher-7-eRDRPublisher.tra --innerProcess
depautd1 29522 17753  0 05:34 pts/1    00:00:00 grep --color=auto bwengine
wwwsild1 39935     1  0 Nov18 ?        00:09:57 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-18/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD1/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D1_BWTLM4/tra/DomainA1_D1/application/ISS_COMET_MD_XRef/ISS_COMET_MD_XRef-XrefServer.tra --innerProcess
wwwsild1 47486     1  0 Nov18 ?        00:02:28 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-1/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD1/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D1_BWTLM6/tra/DomainA1_D1/application/ISS_MAH_STS_SAP_PO_Pub/ISS_MAH_STS_SAP_PO_Pub-STS_SAP_PO_Pub.tra --innerProcess
